Id,SalePrice
2735,137683.7706490943
2736,142206.66254135355
2737,124232.047391802
2738,134578.7749321648
2739,162040.38398241802
2740,134414.51221815997
2741,147196.15859464582
2742,153818.16446922062
2743,153858.10846436943
2744,161460.1311261136
2745,139926.9691209997
2746,137792.02933471376
2747,145914.08949825758
2748,129701.2431993892
2749,129905.74532503863
2750,134682.53166085173
2751,134555.63311525516
2752,198338.387256579
2753,143659.90989815973
2754,208804.13356597
2755,134393.58732535725
2756,92114.16259703567
2757,67574.2269398341
2758,84446.43585881841
2759,155459.39015379827
2760,122905.89979489036
2761,145451.80454339387
2762,145352.74410922462
2763,186555.74975386696
2764,148402.12080473325
2765,279753.0449509585
2766,135429.40347770386
2767,87504.25014867881
2768,132737.86352199037
2769,133138.80780400193
2770,142757.18237333483
2771,110496.3197338315
2772,114099.38398259369
2773,167289.97854812883
2774,143885.91165178575
2775,119219.50589720353
2776,137574.49110511984
2777,147608.20174201508
2778,102277.13993691369
2779,126570.83573788765
2780,95721.97138983512
2781,95730.47584903153
2782,95052.10411383542
2783,95347.1455133537
2784,122012.65788876673
2785,138037.676254141
2786,66839.3528139092
2787,126870.72587025477
2788,74915.13488261384
2789,172690.96934562654
2790,89999.09313049029
2791,112099.54718957187
2792,57753.64771347823
2793,162797.04800728953
2794,96422.43270311525
2795,122680.91474277143
2796,99144.25849642177
2797,196362.8542076992
2798,105307.91231257678
2799,117108.59700682075
2800,64968.13101033644
2801,106769.84723694903
2802,131127.28677718854
2803,162454.92199586803
2804,132068.1795676763
2805,102812.03478644282
2806,82218.26787463266
2807,158698.02484542
2808,147253.0078056887
2809,136583.1390602584
2810,128454.79170407294
2811,161246.66470414193
2812,156846.31520135692
2813,151853.07864650432
2814,152717.48662659392
2815,103841.59375488064
2816,238904.17460224748
2817,153561.767342267
2818,135646.0176097408
2819,164646.0150048751
2820,138272.9743785475
2821,110478.10066801126
2822,206280.76576806177
2823,319240.2055253438
2824,177526.2464808126
2825,152408.73098541278
2826,130913.85170261214
2827,139411.14703252056
2828,216501.73308544763
2829,210673.05420860404
2830,230707.4022411506
2831,179034.21746812065
2832,251397.07628064504
2833,296153.72750508727
2834,212462.3191792244
2835,213933.05163627196
2836,194834.75074740493
2837,152504.76847864728
2838,150037.9128025063
2839,178785.4665139756
2840,201850.73594547514
2841,204755.43718724727
2842,230540.52057695133
2843,145065.8867672918
2844,162517.4265029612
2845,123848.85277562788
2846,209504.35845624842
2847,199509.71706612874
2848,218462.73009588913
2849,199474.2634953167
2850,278034.4116828667
2851,224406.1650906892
2852,233069.51468135414
2853,240072.81996503036
2854,140927.62401415917
2855,199878.0376351067
2856,200495.18827614604
2857,189732.7457988389
2858,203238.37309590046
2859,117091.19286010305
2860,126441.81617344738
2861,123996.78921558114
2862,194301.4888723002
2863,129230.78452303098
2864,249089.72423904043
2865,139336.76390796487
2866,140589.93402694742
2867,99492.16817516332
2868,95876.96366361549
2869,107083.0721501963
2870,117129.2765626719
2871,83911.86865304924
2872,48636.18623789535
2873,99616.97230396318
2874,145206.0451604299
2875,116316.69120227995
2876,163521.3073852326
2877,144954.3268036151
2878,162431.08915187774
2879,142469.44777400495
2880,103015.00724285246
2881,147312.75328644968
2882,177677.469755627
2883,193567.3032080233
2884,200375.17896634954
2885,188858.75047573165
2886,230351.02002040512
2887,93895.73961726458
2888,138510.88186099054
2889,54241.607854162154
2890,79655.68627700677
2891,134680.70503516486
2892,47449.40968833619
2893,78844.6955690596
2894,57660.7484362222
2895,329664.63049880206
2896,281873.51184449496
2897,204790.75661625824
2898,144807.42151368494
2899,212291.5591324016
2900,158406.10287271065
2901,203564.9138622729
2902,188908.17297832243
2903,344299.4866643277
2904,358193.55780477833
2905,87729.64714548516
2906,195745.67877059843
2907,111691.28205603344
2908,130760.66503102178
2909,149338.10156498186
2910,79556.12154106633
2911,82177.06504060215
2912,147849.5539769564
2913,82437.98493674825
2914,75581.69192050121
2915,83881.37312758916
2916,82602.77297537518
2917,167659.88256072227
2918,118673.86503162226
2919,224606.6725657789
